# Px, Py, Pz
-0.602639 3.313270 -0.756484
-2.228760 3.384040 0.973467
-2.090180 1.496860 1.926590
-2.834800 1.024320 1.164610
-2.571180 1.494320 2.121550
-2.147390 1.067120 1.977870
-1.795210 1.311670 2.503380
-2.167730 1.317180 2.697490
-2.820820 0.663250 1.469740
-1.177740 0.672565 2.469910
-2.092720 1.554510 3.253090
-0.962454 -0.301321 2.783960
-1.483730 -0.642912 1.661720
-0.344121 -0.694618 2.975500
-0.802247 -0.589510 2.172830
-0.125020 -0.498818 1.496440
-0.063155 -0.495846 1.602390
-0.081790 0.797591 -0.109760
-1.473980 -0.219101 -0.118247
-1.501110 -0.966686 0.084338
-0.664093 -1.025600 0.793357
-1.357430 0.239869 -1.053990
-2.853450 0.912442 -0.941263
-1.479480 0.674269 0.017375
-1.847760 0.182666 -1.568060
-1.547300 1.181140 -0.870897
-1.835890 0.638237 -0.722156
-1.701140 0.439908 -0.618322
-0.609003 -0.190707 -1.372260
-1.769780 0.545849 -1.216300
-1.337520 1.609600 0.083077
-1.009920 1.096370 1.219270
-0.666638 0.895071 1.163330
-0.342852 0.985768 -0.074584
-0.277584 1.293010 0.825985
-1.463380 1.907100 1.414650
0.364040 0.863699 0.300475
0.397098 1.049760 1.618070
0.514497 0.660699 2.517370
0.976850 2.007540 1.585010
0.584419 1.618920 0.628065
0.020773 2.065610 0.844636
0.411929 2.281310 0.048303
1.251480 2.452530 0.539072
1.278180 3.036540 -0.177149
1.877860 3.116200 -0.906084
1.649860 2.494910 1.119250
0.314885 2.077880 0.473374
0.142386 2.872940 0.745033
1.173500 1.824030 0.404313
0.372514 2.334710 1.174770
-0.481015 1.464220 1.188330
-0.625102 0.978138 0.948883
1.297680 1.429900 -0.155103
0.519995 -0.189016 0.215702
1.866830 -0.561532 -0.960754
1.063320 -0.206814 0.264029
1.602820 0.390741 0.776824
1.292590 1.077310 0.639102
1.607900 1.590520 0.650952
1.465510 0.217399 -0.054675
-0.153413 0.658160 0.239451
0.956094 -0.422955 -0.628073
0.539071 0.027126 -0.423797
1.446010 -0.496692 -0.768786
0.819211 -1.181130 -1.152740
0.951851 -0.542046 -1.148500
2.236810 -0.898881 -0.848023
1.953300 -0.071623 -1.213770
2.422020 0.154681 -1.807500
2.174940 -0.507723 0.512801
2.118150 0.358961 -1.197670
2.917860 0.689517 0.303867
1.201890 0.948463 1.043400
1.401090 0.722997 -0.230541
0.432710 0.166970 -0.244531
2.493210 1.020930 -2.052040
2.842850 3.393370 -1.221400
2.380480 2.004150 -1.710450
2.230030 2.706800 -1.038320
3.169600 3.401410 -1.203590
2.359290 2.814450 -1.769360
2.881840 3.583230 -1.522720
2.031270 3.822250 -1.082810
3.083990 2.751320 -2.411850
3.352680 2.884410 -0.984058
2.871240 3.061960 -0.575106
2.500850 2.310130 -0.786573
4.195190 3.539990 -0.519154
5.235620 4.246480 0.470843
3.325980 3.837090 0.764958
3.142480 3.356060 2.201640
2.839030 2.292330 0.610692
2.787760 2.510590 1.228170
4.354120 3.500580 0.796315
4.441420 2.372420 0.823013
3.964650 3.794710 1.018400
5.048300 2.346160 0.392858
5.315300 3.922690 1.721060
4.995750 4.142640 0.397527
4.916930 4.396060 -0.585691
4.396500 5.376750 -0.457289
3.532370 4.482950 0.877684
4.407940 3.771820 1.034080
4.341400 2.998370 -0.956080
5.033470 2.647470 -1.264620
4.063810 1.379890 -1.915150
4.703760 3.137820 -0.470840
4.321060 2.930580 -1.493470
6.171790 4.711380 -2.357180
6.319290 4.168070 -2.396170
5.291990 5.155530 -2.761060
5.536100 4.409640 -3.161130
7.144420 3.789190 -3.576450
5.372520 4.490590 -2.234280
6.379890 3.453110 -2.826320
6.693500 5.256810 -3.198410
6.386660 3.970160 -3.712490
5.834030 5.990410 -3.783260
5.097050 4.508800 -4.538910
4.650350 2.727150 -5.321230
3.426420 3.469650 -2.983970
2.311820 2.786490 -3.246730
3.266660 2.574160 -3.847680
3.960420 3.389970 -4.286730
2.804700 3.026780 -3.859970
2.523320 3.437020 -2.724180
1.828700 2.824630 -3.385740
2.706800 3.150950 -2.847080
3.782000 3.174260 -3.392100
2.833950 3.725200 -1.243020
3.100090 1.973630 -1.945240
3.395070 3.403120 -2.480500
1.971520 3.096290 -2.078320
2.095260 3.807420 -1.838880
2.547880 3.713340 -3.156040
2.359300 4.605440 -2.437290
3.323010 3.057730 -3.328950
2.066870 4.155780 -3.320890
2.722910 3.652320 -3.609520
1.931250 4.037540 -3.339550
2.790290 4.164260 -4.247750
3.722660 4.664340 -4.931340
2.780130 2.934810 -3.773520
3.345050 4.947020 -5.795050
3.208580 3.638750 -6.148490
2.910660 1.253600 -6.574400
4.417270 1.868110 -6.137900
3.865490 2.817420 -6.971510
3.289110 1.500670 -7.249530
4.893190 1.603240 -6.238770
4.231640 1.585860 -5.606460
4.423200 3.608650 -5.512790
3.516690 4.396500 -4.798260
4.101960 3.821830 -5.313610
3.409050 4.424460 -6.667640
2.800900 3.501010 -5.700960
3.457790 3.853200 -6.296820
3.012360 2.949230 -7.206310
2.566110 2.789880 -7.030420
2.479230 2.752160 -6.882930
3.622220 3.080600 -7.637300
2.984400 3.426430 -6.610440
4.353700 4.437610 -5.820050
3.868870 3.031860 -6.960060
4.652900 2.785630 -7.409710
4.028220 2.341080 -7.231720
2.352940 2.884380 -7.103740
1.457020 2.948370 -6.958370
2.436850 3.070430 -8.307750
2.524570 1.232840 -8.746810
1.954140 3.238250 -7.475400
4.093060 2.575860 -7.099090
4.035000 1.388790 -7.704680
3.432780 3.099670 -7.914050
3.602730 4.707150 -8.081440
4.827510 3.111110 -7.051600
5.458970 3.151810 -6.464220
3.471770 4.058740 -7.418190
3.531110 4.303680 -6.170530
4.143500 6.261220 -6.368860
4.635100 4.249020 -7.232990
5.564070 3.141200 -6.967690
4.910150 3.284450 -6.516350
5.239870 3.535330 -6.935480
5.300050 2.832690 -6.537530
4.974140 3.034410 -5.387770
4.792330 3.012370 -4.409220
5.152970 3.485330 -4.648660
4.593990 3.606540 -2.950910
4.765220 2.825480 -4.633830
3.806150 1.528640 -4.089680
4.205370 1.985920 -4.379550
4.516010 0.451351 -2.962780
3.885400 0.735296 -3.596350
3.670530 0.353024 -3.683250
3.303940 0.670040 -3.209020
3.828600 1.012030 -3.450580
4.267660 2.202490 -3.235280
4.424050 2.757670 -2.842430
4.540170 3.000930 -3.515850
4.669000 2.587300 -2.624170
5.212750 3.300980 -3.642560
6.284530 2.689430 -3.491690
4.684680 2.880570 -4.004490
4.455410 2.112650 -4.133330
4.243930 2.456770 -3.821400
4.985990 0.239450 -4.717740
5.355980 0.909899 -3.865900
4.128230 0.063985 -3.697650
4.119750 -0.448803 -5.230540
4.495670 -1.120530 -5.227150
4.387180 -0.027966 -4.787240
4.527460 -1.223930 -4.121880
4.606710 -0.702657 -4.046860
3.914640 -1.233260 -4.145190
3.411170 -0.097042 -4.135440
4.147730 -0.152144 -4.519830
2.959390 0.954827 -5.016530
2.265630 -0.296236 -5.137300
3.288690 0.167405 -5.088150
2.477540 0.625102 -5.956090
2.518650 1.436260 -4.847440
2.131720 -0.018647 -4.062130
0.564084 -0.678502 -6.312930
1.765970 -0.255971 -5.178420
2.811910 0.081366 -5.793770
2.626290 1.142560 -3.687070
3.131040 2.230040 -5.244100
2.380060 3.047120 -5.749700
1.723170 1.968970 -5.642900
1.732490 1.353620 -5.589080
2.239360 1.696900 -5.486520
2.068150 2.749180 -4.746140
2.843700 2.987360 -4.768180
2.700030 2.480500 -3.302240
1.716810 2.409310 -4.584250
2.202910 3.146720 -3.525160
1.485840 2.836080 -3.723080
1.062040 2.910230 -3.960000
1.566380 2.514400 -4.076950
0.599682 1.838860 -2.807260
-1.073900 2.311410 -2.548720
-1.349380 2.464400 -3.039920
-2.239360 2.774190 -3.029320
-2.703850 3.332770 -3.196720
-3.116200 2.613150 -2.162230
-1.540940 1.791400 -3.353940
-0.319542 2.915320 -2.116030
-1.298100 2.490250 -4.843190
-1.755810 2.979310 -4.390990
-1.133250 2.010080 -6.733330
-2.176210 0.501360 -5.421250
-3.063230 1.599840 -6.783770
-2.531770 0.956089 -5.718330
-2.359290 -0.122054 -5.981090
-2.717830 0.375484 -6.234940
-2.020680 0.442446 -6.453620
-1.766830 0.578070 -6.861750
-1.180270 -0.315311 -6.431170
-2.212230 -0.291567 -6.251050
-1.386670 -0.348784 -6.783770
-1.053980 -0.071197 -5.140690
-1.846500 0.322512 -5.946750
-1.095520 0.479315 -5.455580
-0.418293 -0.885730 -5.148750
-0.781909 0.605185 -6.507870
-0.149590 1.085350 -5.641620
-1.160780 1.270970 -4.855050
0.397954 2.614000 -5.867080
-0.097484 1.278180 -5.279700
0.152143 1.872770 -4.448200
-0.567455 2.602560 -4.155780
0.068226 3.134010 -3.739180
1.457020 2.264790 -4.895740
0.289464 1.590950 -5.147060
-0.261056 2.759370 -4.695700
-0.236054 1.890570 -4.480420
-0.544572 2.460170 -3.497620
-0.941259 2.734780 -4.376160
-1.120530 1.928300 -4.320230
-1.649430 2.366070 -2.601290
-0.465751 2.836920 -3.660350
-0.096624 3.317510 -3.570940
-1.187500 1.771900 -3.927770
-0.023302 2.601290 -4.755890
-1.054410 1.793100 -4.964390
0.281826 2.007960 -4.116370
0.203414 0.187746 -4.235450
0.444573 1.376500 -4.575340
-0.766229 1.348950 -5.152130
-1.706640 2.696220 -5.026690
-1.829130 2.800900 -5.782340
-2.663590 3.324710 -6.485410
-4.353270 1.646050 -6.762570
-3.408190 1.981690 -7.363960
-2.583490 2.064330 -8.860390
-2.580950 3.945150 -8.426410
-3.494230 3.569240 -6.939710
-4.060000 3.531950 -8.236550
-5.206810 3.909130 -8.061530
-4.845720 4.257490 -9.739350
-5.200440 4.517290 -7.653830
-4.565180 4.248590 -8.959980
-3.631540 4.474470 -9.913530
-4.814800 3.657820 -9.761820
-6.101020 3.269200 -9.610930
-4.715620 3.399290 -8.755720
-5.088570 4.797410 -9.838090
-5.803090 4.665610 -9.591030
-5.678500 5.948030 -7.850480
-5.939560 6.207840 -7.418620
-7.422860 5.553040 -7.359710
-7.163060 8.031430 -6.470580
-4.969910 6.823610 -6.947350
-6.522710 6.077290 -4.822000
-5.369120 6.111200 -4.327420
-4.422770 7.137630 -4.076110
-4.486350 6.368450 -5.084760
-3.323010 6.609580 -4.642730
-3.584070 6.294690 -4.366840
-3.175110 4.999150 -4.722830
-2.892430 5.284370 -3.879910
-3.322170 4.939380 -5.057200
-2.734780 4.640180 -5.068660
-3.386590 4.407510 -3.650610
-4.083740 4.424890 -4.656300
-4.541020 4.264280 -5.280970
-3.984570 5.857780 -4.174850
-4.192230 4.986010 -4.225710
-4.380400 5.013130 -5.785720
-3.850640 3.801070 -3.523900
-3.045010 4.859720 -2.694520
-2.382610 5.031360 -3.227650
-1.460420 5.781900 -3.099670
-3.283180 4.657990 -3.489990
-3.535760 5.736140 -3.430660
-2.338110 4.520270 -2.085520
-3.153500 4.849550 -2.198250
-4.092640 5.854370 -3.309890
-2.923370 5.449650 -3.105600
-3.709520 5.888710 -2.019840
-3.470080 5.688240 -0.571279
-4.354540 5.286060 0.859467
-3.615010 6.267150 0.714950
-3.838780 5.748410 0.830650
-2.894140 4.836830 -0.056784
-4.444810 4.332930 1.367170
-3.821830 5.572130 0.776826
-4.252840 4.628330 0.610273
-5.884880 4.197320 1.761720
-4.817340 4.765640 0.894635
-4.211730 4.224440 1.655360
-4.241390 5.006360 -1.141720
-3.850220 4.324450 -0.086027
-3.667990 4.225280 -0.619164
-4.633830 3.373030 -0.938288
-5.658580 2.873790 -1.672740
-4.754180 2.704690 -1.113750
-4.408790 2.427530 -1.063320
-3.254790 1.914310 -1.977870
-2.980160 0.831062 -0.904813
-3.356920 -0.261059 -2.263520
-3.336580 -0.434815 -2.360560
-1.909220 -1.342170 -2.029990
-3.095010 -1.323110 -2.216480
-2.340220 -0.553049 -0.947178
-2.363110 0.352599 -2.259690
-1.978720 -0.959902 -1.456600
-0.233925 -0.810303 -0.920911
0.075426 -1.896090 -1.247670
-1.135790 -2.193160 -1.380320
0.521278 0.538227 -1.684600
-0.229704 0.645448 -2.869980
-0.841235 0.340739 -2.463130
0.228437 -0.925999 -2.648760
0.770049 -0.032637 -2.632220
-0.315300 0.409390 -1.685460
1.611290 -1.196810 -1.842680
0.209777 -1.155700 -2.730120
1.411670 -0.512797 -2.268180
1.334540 -0.732322 -1.687560
1.708760 -0.277159 -2.425410
0.882351 0.135625 -1.376500
1.196810 -1.210790 -1.724440
2.427530 -0.063569 -0.505172
2.727570 -0.236046 -0.985337
0.550932 -0.044922 -2.008390
-0.623410 0.192409 -3.420490
-0.488219 0.283102 -1.577810
-0.824713 0.575097 -0.809040
1.112910 -0.007203 -0.268687
1.152740 1.235380 -1.383710
1.244270 0.730629 -1.661300
1.482440 0.403025 -1.017110
-0.237749 -1.079430 -1.491360
0.591188 -0.217832 -0.757327
-1.165450 -0.392016 -0.748865
-0.787418 -1.121370 0.400496
-0.415331 -0.371261 0.703927
-0.506868 -0.271237 1.268850
-0.077555 0.254273 1.271410
-0.193257 -0.140282 0.792925
0.100443 0.010585 1.312510
-0.184357 0.470001 1.052710
0.627651 1.405320 2.271990
0.456852 0.012713 2.561450
0.379306 -0.554324 3.584500
0.502202 -0.745044 2.025760
0.717916 -0.973044 2.148660
1.892270 -0.812422 2.009240
1.503650 0.193252 0.774282
0.681473 1.017970 0.155957
0.951431 0.743777 0.531445
2.030010 0.490762 1.963040
2.303350 1.138760 0.620858
1.905830 2.198680 0.591202
1.781660 -0.945492 2.694100
4.110440 -0.945920 3.010240
2.861920 -2.050770 1.555340
2.794540 -1.328610 2.484740
1.822330 -1.698590 2.756390
2.232150 -2.566110 2.514410
1.487120 -1.648590 2.038480
2.667400 -1.979140 2.868710
1.138330 -1.501100 2.555950
0.224200 -0.118664 1.585430
0.898454 -0.983223 2.586020
0.903540 -0.713678 2.302080
0.822164 -0.945500 1.391330
1.102300 -0.662825 1.432020
1.115870 -0.567041 2.037630
1.263350 -0.287331 1.842680
-0.108495 -1.386250 2.409730
1.118410 -1.421850 2.148670
2.467360 -1.307010 2.157570
2.442790 -1.433300 1.589680
2.014740 -0.187320 2.453800
2.118580 -0.000433 2.868280
0.236891 -0.941258 3.843870
1.525680 0.524664 4.227830
1.840980 0.172482 3.584080
0.937875 0.548401 3.939220
1.119680 0.268262 3.386160
1.638400 0.812430 3.102220
1.923620 0.559413 1.289210
1.880830 0.519162 1.829560
1.760890 0.442874 2.257150
1.630350 1.198080 1.492620
1.475250 1.994410 1.794800
4.000250 0.991263 1.615110
4.616040 1.310390 1.694350
5.390300 1.893540 2.315630
5.072040 1.863020 1.629940
6.083230 1.668500 2.989060
5.634000 0.798027 2.803440
6.050590 0.591623 2.644510
5.951000 1.626980 1.819380
5.827670 1.700280 2.038050
6.203160 1.579070 2.337680
6.768930 1.694360 1.238340
5.885320 2.226640 0.927286
6.866830 2.236810 1.562970
5.773850 3.538740 -0.425497
6.197650 2.845820 -0.621707
5.558140 4.717320 0.222920
6.728250 4.589330 -1.056950
5.274190 3.943040 -1.525250
6.087460 3.170440 -1.019230
4.236300 3.642140 0.089421
4.715200 2.351250 0.508565
4.299880 3.034410 0.514064
5.033890 2.488130 0.384395
3.865060 1.529930 -0.678925
3.506100 0.171220 0.099588
3.462870 1.185360 0.756057
3.589580 0.742919 0.286916
2.055850 0.281406 0.674685
1.673170 0.216985 1.385400
1.775290 0.207656 2.346590
0.677663 -0.428037 1.112470
0.683586 0.465330 0.798862
0.068661 -0.304290 0.885745
1.356580 0.310646 1.051040
1.579090 -0.584421 1.683760
1.765960 -0.005081 1.104420
2.106290 -0.399641 0.849297
1.743510 -1.275220 0.685284
2.324950 -1.193410 0.921336
2.075360 -0.178005 0.600942
1.370150 -0.994656 -0.186052
1.217580 0.089848 -1.005690
2.285550 -0.287340 -1.042130
3.055590 -0.027549 -0.391590
0.796315 0.377609 -1.322250
0.542463 0.311495 -2.463540
0.663251 0.641211 -0.898879
0.900570 -0.577642 0.934057
1.633310 0.021615 -0.715377
2.300820 0.184778 -0.994663
1.474390 0.608578 -1.133240
1.444310 0.135623 -1.158660
1.841830 1.488390 -1.986770
1.994400 2.262670 -1.696480
2.570770 2.111380 -1.744360
2.333440 2.253350 -2.276650
1.688840 2.382600 -2.241050
1.529500 2.462700 -4.182900
0.754365 2.822080 -5.213160
0.519161 2.299540 -4.025670
1.157390 3.328950 -3.744700
0.539495 3.712490 -4.966510
-0.427194 2.997960 -4.961840
-1.140030 2.246560 -4.525750
-1.968120 3.381500 -3.715880
-2.689860 2.871660 -4.268940
-0.885741 2.914910 -5.151720
0.891677 1.674440 -3.690020
0.856503 1.726990 -4.277410
0.500928 2.366070 -4.441000
0.878537 1.668920 -2.383030
-0.308103 2.057550 -2.064750
-0.458980 1.335390 -1.303610
0.039411 2.401670 -0.909895
0.896763 1.391330 -1.499400
0.348370 1.561280 -1.001010
1.034910 2.903460 -0.862009
0.580181 1.623150 -0.502631
1.026020 3.129760 1.162490
0.951008 3.545930 1.353190
1.273520 2.471180 1.917270
1.852000 3.398030 1.324790
0.744609 2.035090 1.127740
0.766648 2.444900 1.281150
0.543744 4.177400 1.551100
1.759620 3.641300 1.029410
2.076210 3.366240 1.039150
1.706640 2.803430 0.706897
2.880990 1.975760 1.214610
1.580360 3.528560 1.522710
1.589680 1.455320 2.264780
1.403620 1.761740 1.668500
3.423040 1.401510 1.483300
2.048220 0.879376 0.545853
1.684170 2.044840 -0.042810
2.931850 2.669930 0.391594
3.815890 1.028140 1.071790
3.590440 0.936174 2.315220
2.992870 2.178330 0.711989
3.081460 2.055430 -0.439485
1.888870 1.857940 0.327172
2.897510 2.098230 0.815383
3.987110 1.885490 -0.219948
1.732930 2.587290 -0.116119
1.846500 1.289200 0.928969
2.116040 1.946930 0.268266
1.705800 1.593900 -0.001699
2.142300 1.686310 -0.372097
1.452360 1.210370 -1.005250
1.206560 0.477616 -0.664097
2.581360 1.202750 -0.235641
1.634600 2.093150 0.208510
1.510000 0.263180 0.595854
1.139610 -0.005932 1.846500
1.923200 -0.839116 2.541530
2.036350 -1.948200 1.351500
1.354880 -2.192740 2.657640
2.699610 -2.462280 2.064330
1.601540 -2.146550 1.886770
2.509320 -2.332170 1.811320
2.896250 -2.476680 1.966850
3.022550 -2.447450 1.591790
1.073480 -1.837590 0.693762
1.008640 -3.852760 0.161896
0.285223 -1.757500 -0.043226
0.669612 -1.801150 0.455163
0.858198 -2.155860 1.057800
0.431005 -3.281900 1.426500
0.770046 -2.348700 1.644350
1.328610 -2.352940 1.159090
2.194860 -1.274780 0.971345
1.502370 -0.287758 -0.919221
1.740970 -1.639670 -0.414053
2.610180 -1.121380 -1.324380
2.475420 -1.277340 -1.321410
1.189180 -1.773600 -0.403881
0.981106 -0.510683 -0.532723
2.480070 -0.277587 0.026271
2.110950 -0.781913 -0.708167
2.705960 -0.931087 0.528044
1.724440 0.235204 -0.581454
1.556610 0.845049 -0.466178
1.737580 0.875996 1.520600
0.799287 0.714102 1.854550
1.507030 2.308440 0.524234
1.477370 1.805390 2.268190
1.675280 3.225540 0.219952
3.303090 0.861584 0.479743
2.533900 1.433710 -0.156808
3.170860 2.018130 -0.009745
2.672060 2.454660 0.586113
2.054160 2.202490 0.081373
0.150874 1.712150 0.508564
0.313612 1.961780 0.726392
-0.038141 1.758770 1.217150
0.795463 0.726806 2.026610
-0.157227 0.131796 1.719790
0.843374 0.722160 0.200032
1.166290 1.211640 0.114420
1.209520 0.596710 0.177579
2.251230 1.589670 0.668337
1.729530 2.941600 0.286913
0.966699 2.229620 0.818355
0.467869 2.168580 1.935070
-0.229703 3.558230 1.918970
-0.791650 1.959220 1.658330
-1.279880 3.338700 1.095520
-0.678927 3.327260 0.873020
-0.121207 3.954050 -0.713249
-0.174611 2.866580 1.251480
-0.021185 3.672230 0.419558
-0.881505 2.744110 -0.377602
-0.682733 4.026940 -1.298960
-0.987459 4.226540 -2.116880
-0.536537 3.862510 -0.848875
-1.633330 3.579840 -1.084920
-2.574580 2.335560 -0.255124
-2.231310 3.633650 -1.114170
-2.391080 5.380980 -1.144260
-1.840560 3.685370 -2.102900
-2.528820 3.877770 -0.447541
-1.084930 3.537880 0.094076
-2.887780 3.780730 -1.093830
-1.457870 4.134180 -0.551356
-1.184940 3.456090 -0.565769
-2.806410 3.688330 0.502205
-2.435150 4.240960 -0.171209
-1.106110 3.606110 -0.442862
-1.272250 2.221140 0.473397
-0.079671 3.107300 -1.960500
-0.839971 4.285470 -2.283020
0.289454 4.513050 -1.434990
-0.160200 4.693580 -1.662150
-0.615779 5.474650 -0.714526
-1.165020 5.813260 -2.189360
-0.964144 5.254280 -0.143668
-0.881079 4.032030 0.979404
-1.988480 3.977360 0.310649
-0.778521 5.441170 -0.058905
-0.910329 4.290130 -0.294553
-1.159940 4.672390 -1.117980
-0.616628 4.256660 -2.527550
-0.825146 4.004910 -1.344300
-1.693930 3.884120 -2.220290
-0.275897 4.825390 -2.169860
-0.883628 4.174420 -1.284530
-1.715960 4.731310 -0.291996
-1.175200 4.681290 -1.215880
-0.438207 5.011440 -1.461680
-0.136037 3.854040 -1.756660
-0.510250 3.790460 -1.315470
-0.486104 3.643840 -1.865150
-0.083911 3.890910 -2.364390
-0.347513 4.230370 -1.523570
0.033488 5.405560 -2.746640
-0.934916 4.441850 -2.294450
-0.406434 2.968300 -2.297850
0.029662 3.272590 -0.592896
0.960753 3.680270 -0.549665
0.887863 2.180450 0.833203
0.038976 1.662150 -0.475509
-0.401343 0.761150 -0.865823
0.055095 0.533140 -0.936177
-1.469740 0.255982 -1.016270
-1.690960 0.650534 -0.569164
-1.143410 -0.641635 -0.778105
-0.652231 -0.024592 -1.016270
-0.931090 0.666214 -1.233680
-1.846080 0.265724 -1.778270
-1.685440 1.251900 -2.126210
-0.247081 0.434813 -1.876590
-2.230890 -0.709858 -2.857270
-1.447280 0.073749 -2.935660
-1.106130 -0.275041 -2.368190
-2.328360 -2.264790 -2.779280
-1.663830 -2.247410 -3.430660
-2.292330 -1.453210 -2.974640
-1.412530 -1.354040 -3.548070
-1.882530 -1.958810 -4.009140
-3.799790 -1.892690 -2.405060
-3.836660 -0.701817 -1.938040
-3.402270 -1.791840 -3.440410
-2.795800 -2.453380 -3.839630
-3.365390 -2.078740 -3.073820
-3.060270 -1.591370 -3.698080
-2.236390 -2.673330 -3.754870
-2.286410 -0.519154 -4.008310
-1.950750 -1.105700 -5.419980
-2.898790 -1.521850 -5.582300
-2.743260 -1.485420 -4.547370
-3.662900 -1.094670 -4.383790
-3.470070 -0.916684 -4.835150
-3.433210 -0.985767 -4.168510
-3.522190 -0.473399 -4.462620
-3.899800 -1.394730 -3.932010
-2.409300 -0.714096 -3.657400
-1.982120 1.140870 -2.580950
-2.282580 -0.300478 -1.423550
-1.807510 0.227590 -1.331580
-3.164940 -0.953551 -1.273090
-2.066460 -2.318190 -0.337343
-2.522880 -3.168320 0.032213
-2.462710 -2.857680 -0.555180
-2.505930 -2.690700 -0.464483
-3.586200 -2.730120 -0.270393
-3.484060 -2.765720 -1.474820
-3.886680 -3.018300 -0.656047
-3.650180 -3.538310 0.209364
-1.951590 -2.868710 0.078404
-2.433460 -2.755550 -2.486000
-0.471687 -1.892270 -2.472870
-1.245540 -3.932020 -2.427940
-1.029410 -3.292500 -2.120270
-0.660278 -4.331240 -1.455750
-1.145530 -4.820730 -0.512804
-1.547300 -4.276980 -1.266310
-0.622990 -4.653320 -1.277750
0.135198 -4.505420 -2.441930
0.390749 -4.390570 -2.358870
-0.261909 -4.495250 -2.397440
0.015685 -3.953210 -2.772080
0.015257 -3.010680 -0.349641
0.042809 -3.560770 -0.168676
0.610700 -3.925660 0.090684
0.350064 -4.864380 1.124340
1.057810 -4.154510 0.094931
0.832341 -3.926090 1.129420
-0.443718 -3.802330 0.000422
-0.411082 -3.852770 1.114580
-0.048307 -4.087130 0.253002
-0.162733 -4.431260 -0.547544
-1.630360 -4.173150 1.604940
-1.928300 -4.797420 0.433551
-0.197488 -4.937700 1.065010
0.087726 -4.025680 0.656460
-1.460420 -3.991350 1.651550
-2.012620 -4.404130 1.155280
